sensor_id,dow_name,hour,median_count,mean_count,samples
68,Thursday,15,559.0,546.75,4
68,Thursday,16,558.0,557.5,4
68,Thursday,17,592.5,574.5,4
68,Thursday,18,473.0,437.25,4
68,Thursday,19,369.0,341.0,4
68,Thursday,20,216.0,210.0,4
68,Thursday,21,133.5,143.75,4
68,Thursday,22,87.5,81.0,4
68,Thursday,23,46.0,48.0,4
68,Tuesday,0,1.5,2.0,4
68,Tuesday,1,2.5,2.5,2
68,Tuesday,2,4.0,4.25,4
68,Tuesday,3,1.5,1.5,2
68,Tuesday,4,1.5,1.5,2
68,Tuesday,5,2.0,2.75,4
68,Tuesday,6,21.0,19.0,4
68,Tuesday,7,129.0,130.25,4
68,Tuesday,8,358.5,353.25,4
68,Tuesday,9,366.5,372.5,4
68,Tuesday,10,438.0,429.25,4
68,Tuesday,11,570.0,584.0,4
68,Tuesday,12,1113.0,1114.0,4
68,Tuesday,13,952.0,962.0,4
68,Tuesday,14,543.0,546.0,4
68,Tuesday,15,516.0,522.75,4
68,Tuesday,16,456.0,467.25,4
68,Tuesday,17,538.5,523.5,4
68,Tuesday,18,445.5,450.25,4
68,Tuesday,19,315.0,315.5,4
68,Tuesday,20,177.0,176.5,4
68,Tuesday,21,119.5,119.75,4
68,Tuesday,22,70.0,63.75,4
68,Tuesday,23,26.0,25.5,4
68,Wednesday,0,4.0,3.6666666666666665,3
68,Wednesday,1,2.0,2.3333333333333335,3
68,Wednesday,2,1.5,1.5,2
68,Wednesday,3,7.0,7.0,1
68,Wednesday,4,1.5,1.5,2
68,Wednesday,5,2.0,2.0,3
68,Wednesday,6,14.0,14.75,4
68,Wednesday,7,144.5,142.75,4
68,Wednesday,8,372.5,363.25,4
68,Wednesday,9,374.0,381.5,4
68,Wednesday,10,535.0,521.75,4
68,Wednesday,11,647.5,615.25,4
68,Wednesday,12,1063.0,1072.25,4
68,Wednesday,13,939.0,902.25,4
68,Wednesday,14,597.5,558.0,4
68,Wednesday,15,531.5,529.0,4
68,Wednesday,16,485.0,480.25,4
68,Wednesday,17,537.0,535.5,4
68,Wednesday,18,454.0,453.75,4
68,Wednesday,19,301.5,292.0,4
68,Wednesday,20,185.0,195.0,4
68,Wednesday,21,151.0,148.25,4
68,Wednesday,22,68.5,69.25,4
68,Wednesday,23,23.5,23.0,4
69,Friday,0,2.0,2.0,3
69,Friday,1,3.0,2.3333333333333335,3
69,Friday,2,3.0,3.0,1
69,Friday,3,2.0,2.0,4
69,Friday,4,4.5,5.25,4
69,Friday,5,6.0,7.25,4
69,Friday,6,25.5,25.75,4
69,Friday,7,106.5,102.0,4
69,Friday,8,284.0,295.75,4
69,Friday,9,419.5,404.25,4
69,Friday,10,417.0,437.5,4
69,Friday,11,465.5,486.5,4
69,Friday,12,688.5,697.5,4
69,Friday,13,596.0,598.75,4
69,Friday,14,470.5,467.0,4
69,Friday,15,494.0,490.75,4
69,Friday,16,457.5,462.0,4
69,Friday,17,425.0,434.75,4
69,Friday,18,330.0,338.75,4
69,Friday,19,253.5,260.25,4
69,Friday,20,191.5,183.75,4
69,Friday,21,127.5,127.0,4
69,Friday,22,101.0,92.75,4
69,Friday,23,50.0,57.25,4
69,Monday,0,6.0,6.5,4
69,Monday,1,3.0,3.3333333333333335,3
69,Monday,2,9.0,7.8,5
69,Monday,3,4.0,3.6,5
69,Monday,4,1.0,2.2,5
69,Monday,5,11.0,11.0,5
69,Monday,6,19.0,19.8,5
69,Monday,7,109.0,85.6,5
69,Monday,8,308.0,273.6,5
69,Monday,9,297.0,310.4,5
69,Monday,10,387.0,388.8,5
69,Monday,11,486.0,460.6,5
69,Monday,12,587.0,579.4,5
69,Monday,13,582.0,609.8,5
69,Monday,14,483.0,480.4,5
69,Monday,15,394.0,387.0,5
69,Monday,16,331.0,308.4,5
69,Monday,17,265.0,267.6,5
69,Monday,18,151.0,162.6,5
69,Monday,19,83.0,87.8,5
69,Monday,20,64.0,59.6,5
69,Monday,21,35.0,32.0,5
69,Monday,22,16.0,17.6,5
69,Monday,23,5.5,6.0,4
69,Saturday,0,20.0,23.4,5
69,Saturday,1,9.0,8.4,5
69,Saturday,2,9.0,7.8,5
69,Saturday,3,7.0,5.6,5
69,Saturday,4,4.0,6.2,5
69,Saturday,5,1.0,1.5,4
69,Saturday,6,15.0,16.0,5
69,Saturday,7,39.0,40.8,5
69,Saturday,8,135.0,138.0,5
69,Saturday,9,329.0,341.8,5
69,Saturday,10,485.0,472.6,5
69,Saturday,11,598.0,616.0,5
69,Saturday,12,706.0,669.0,5
69,Saturday,13,681.0,629.2,5
69,Saturday,14,629.0,599.4,5
69,Saturday,15,642.0,630.4,5
69,Saturday,16,510.0,505.4,5
69,Saturday,17,400.0,402.0,5
69,Saturday,18,242.0,248.2,5
69,Saturday,19,211.0,223.6,5
69,Saturday,20,174.0,178.4,5
69,Saturday,21,147.0,138.2,5
69,Saturday,22,122.0,121.4,5
69,Saturday,23,59.0,65.0,5
69,Sunday,0,27.0,26.8,5
69,Sunday,1,7.0,6.8,5
69,Sunday,2,6.0,6.4,5
69,Sunday,3,2.0,2.6,5
69,Sunday,4,2.0,2.4,5
69,Sunday,5,2.0,2.2,5
69,Sunday,6,12.0,13.8,5
69,Sunday,7,21.0,25.0,5
69,Sunday,8,101.0,92.2,5
69,Sunday,9,223.0,241.6,5
69,Sunday,10,384.0,346.4,5
69,Sunday,11,535.0,473.4,5
69,Sunday,12,535.0,457.0,5
69,Sunday,13,554.0,484.4,5
69,Sunday,14,543.0,451.4,5
69,Sunday,15,474.0,402.2,5
69,Sunday,16,306.0,279.4,5
69,Sunday,17,211.0,210.8,5
69,Sunday,18,118.0,117.4,5
69,Sunday,19,133.0,115.6,5
69,Sunday,20,116.0,96.0,5
69,Sunday,21,31.0,59.8,5
69,Sunday,22,18.0,32.0,5
69,Sunday,23,6.0,11.0,5
69,Thursday,0,7.0,6.25,4
69,Thursday,1,3.0,3.0,4
69,Thursday,2,2.0,2.5,4
69,Thursday,3,8.0,7.666666666666667,3
69,Thursday,4,3.0,3.3333333333333335,3
69,Thursday,5,6.5,6.5,4
69,Thursday,6,27.0,27.0,4
69,Thursday,7,126.5,125.5,4
69,Thursday,8,386.0,394.5,4
69,Thursday,9,378.0,388.0,4
69,Thursday,10,376.0,401.0,4
69,Thursday,11,472.5,507.75,4
69,Thursday,12,744.5,735.0,4
69,Thursday,13,654.0,654.0,4
69,Thursday,14,483.0,502.75,4
69,Thursday,15,380.5,386.25,4
69,Thursday,16,351.0,352.75,4
69,Thursday,17,320.5,318.5,4
69,Thursday,18,195.5,180.5,4
69,Thursday,19,96.5,100.75,4
69,Thursday,20,67.0,68.25,4
69,Thursday,21,42.0,41.5,4
69,Thursday,22,15.5,17.0,4
69,Thursday,23,9.0,9.666666666666666,3
69,Tuesday,0,3.0,3.0,4
69,Tuesday,1,1.5,1.5,2
69,Tuesday,2,2.0,3.0,3
69,Tuesday,3,8.0,7.333333333333333,3
69,Tuesday,4,2.5,3.25,4
69,Tuesday,5,4.0,4.25,4
69,Tuesday,6,33.5,32.0,4
69,Tuesday,7,145.0,148.5,4
69,Tuesday,8,403.0,374.75,4
69,Tuesday,9,409.5,406.5,4
69,Tuesday,10,380.0,374.5,4
69,Tuesday,11,435.0,459.75,4
69,Tuesday,12,707.0,696.0,4
69,Tuesday,13,623.0,617.5,4
69,Tuesday,14,448.0,476.5,4
69,Tuesday,15,375.5,404.0,4
69,Tuesday,16,339.0,354.25,4
69,Tuesday,17,349.0,314.0,4
69,Tuesday,18,149.0,148.5,4
69,Tuesday,19,76.0,74.0,4
69,Tuesday,20,44.0,42.75,4
69,Tuesday,21,32.0,30.75,4
69,Tuesday,22,23.0,24.75,4
69,Tuesday,23,9.0,9.25,4
69,Wednesday,0,6.5,6.5,2
69,Wednesday,1,2.0,2.3333333333333335,3
69,Wednesday,2,2.5,2.5,2
69,Wednesday,3,4.0,4.666666666666667,3
69,Wednesday,4,6.0,6.0,2
69,Wednesday,5,5.0,9.333333333333334,3
69,Wednesday,6,20.5,22.0,4
69,Wednesday,7,142.0,138.5,4
69,Wednesday,8,353.5,354.75,4
69,Wednesday,9,360.5,369.5,4
69,Wednesday,10,372.5,373.25,4
69,Wednesday,11,447.5,471.5,4
69,Wednesday,12,718.0,740.75,4
69,Wednesday,13,604.5,629.25,4
69,Wednesday,14,444.0,444.75,4
69,Wednesday,15,390.5,389.5,4
69,Wednesday,16,331.0,333.25,4
69,Wednesday,17,390.5,381.0,4
69,Wednesday,18,197.5,198.0,4
69,Wednesday,19,97.0,92.0,4
69,Wednesday,20,64.0,69.25,4
69,Wednesday,21,41.0,48.25,4
69,Wednesday,22,28.5,27.0,4
69,Wednesday,23,7.5,8.25,4
70,Friday,0,10.5,8.5,4
70,Friday,1,6.5,5.5,4
70,Friday,2,1.5,1.5,2
70,Friday,3,2.0,2.3333333333333335,3
70,Friday,4,1.0,1.0,1
70,Friday,5,4.5,4.25,4
70,Friday,6,22.0,22.5,4
70,Friday,7,65.0,64.25,4
70,Friday,8,144.5,156.0,4
70,Friday,9,146.0,152.0,4
70,Friday,10,195.0,190.5,4
70,Friday,11,212.0,205.5,4
70,Friday,12,341.0,339.5,4
70,Friday,13,359.5,351.0,4
70,Friday,14,273.0,274.25,4
70,Friday,15,287.0,230.25,4
70,Friday,16,291.0,244.0,4
70,Friday,17,339.5,327.25,4
70,Friday,18,497.5,473.75,4
70,Friday,19,409.5,410.25,4
70,Friday,20,450.0,467.5,4
70,Friday,21,263.5,266.75,4
70,Friday,22,258.0,247.75,4
70,Friday,23,138.0,140.0,4
70,Monday,0,6.0,5.8,5
70,Monday,1,4.0,5.6,5
70,Monday,2,3.0,4.666666666666667,3
70,Monday,3,1.5,1.5,2
70,Monday,4,2.0,3.3333333333333335,3
70,Monday,5,5.0,4.8,5
70,Monday,6,21.0,20.8,5
70,Monday,7,55.0,51.2,5
70,Monday,8,140.0,126.4,5
70,Monday,9,147.0,138.4,5
70,Monday,10,192.0,192.4,5
70,Monday,11,248.0,245.0,5
70,Monday,12,308.0,288.6,5
70,Monday,13,259.0,263.4,5
70,Monday,14,191.0,185.8,5
70,Monday,15,272.0,254.0,5
70,Monday,16,254.0,267.6,5
70,Monday,17,325.0,316.2,5
70,Monday,18,311.0,303.4,5
70,Monday,19,252.0,250.8,5
70,Monday,20,180.0,184.6,5
70,Monday,21,114.0,112.0,4
70,Monday,22,52.0,49.0,5
70,Monday,23,11.0,13.4,5
70,Saturday,0,22.0,22.4,5
70,Saturday,1,14.0,15.0,5
70,Saturday,2,5.0,10.2,5
70,Saturday,3,5.0,10.6,5
70,Saturday,4,4.0,7.8,5
70,Saturday,5,2.0,3.4,5
70,Saturday,6,10.0,9.4,5
70,Saturday,7,50.0,47.6,5
70,Saturday,8,92.0,93.8,5
70,Saturday,9,204.0,207.6,5
70,Saturday,10,314.0,313.0,5
70,Saturday,11,332.0,322.4,5
70,Saturday,12,337.0,334.8,5
70,Saturday,13,304.0,312.8,5
70,Saturday,14,280.0,266.6,5
70,Saturday,15,254.0,251.4,5
70,Saturday,16,270.0,260.4,5
70,Saturday,17,312.0,306.2,5
70,Saturday,18,420.0,394.4,5
70,Saturday,19,405.0,426.0,5
70,Saturday,20,622.0,521.4,5
70,Saturday,21,194.0,261.4,5
70,Saturday,22,249.0,261.6,5
70,Saturday,23,187.0,159.8,5
70,Sunday,0,30.0,22.4,5
70,Sunday,1,13.0,12.2,5
70,Sunday,2,4.0,5.4,5
70,Sunday,3,4.5,4.25,4
70,Sunday,4,4.0,4.25,4
70,Sunday,5,2.0,3.0,5
70,Sunday,6,9.0,9.2,5
70,Sunday,7,12.0,13.8,5
70,Sunday,8,58.0,56.6,5
70,Sunday,9,146.0,142.4,5
70,Sunday,10,202.0,200.2,5
70,Sunday,11,238.0,234.0,5
70,Sunday,12,244.5,248.0,4
70,Sunday,13,253.5,257.0,4
70,Sunday,14,271.0,270.5,4
70,Sunday,15,239.0,237.5,4
70,Sunday,16,226.5,218.75,4
70,Sunday,17,202.0,233.25,4
70,Sunday,18,270.0,332.5,4
70,Sunday,19,277.0,234.6,5
70,Sunday,20,193.0,243.4,5
70,Sunday,21,144.0,149.6,5
70,Sunday,22,33.0,34.6,5
70,Sunday,23,10.0,12.6,5
70,Thursday,0,8.5,7.75,4
70,Thursday,1,3.5,3.5,4
70,Thursday,2,2.0,2.0,2
70,Thursday,3,1.0,1.0,1
70,Thursday,4,1.0,1.0,3
70,Thursday,5,4.5,4.5,4
70,Thursday,6,21.0,21.25,4
70,Thursday,7,67.0,68.25,4
70,Thursday,8,166.0,166.5,4
70,Thursday,9,160.5,161.25,4
70,Thursday,10,184.0,185.5,4
70,Thursday,11,232.0,233.75,4
70,Thursday,12,319.0,328.75,4
70,Thursday,13,294.0,298.0,4
70,Thursday,14,233.0,232.25,4
70,Thursday,15,284.5,283.0,4
70,Thursday,16,255.0,249.25,4
70,Thursday,17,304.0,298.0,4
70,Thursday,18,390.0,359.0,4
70,Thursday,19,361.5,365.25,4
70,Thursday,20,311.0,314.0,4
70,Thursday,21,191.0,193.5,4
70,Thursday,22,196.0,195.25,4
70,Thursday,23,57.0,65.5,4
70,Tuesday,0,6.0,5.5,4
70,Tuesday,1,2.5,2.5,4
70,Tuesday,2,2.5,4.0,4
70,Tuesday,3,2.0,2.0,2
70,Tuesday,4,5.0,5.0,1
70,Tuesday,5,3.5,3.75,4
70,Tuesday,6,22.5,22.75,4
70,Tuesday,7,56.0,53.75,4
70,Tuesday,8,150.0,151.25,4
70,Tuesday,9,136.5,146.25,4
70,Tuesday,10,186.0,191.25,4
70,Tuesday,11,231.5,246.0,4
70,Tuesday,12,338.0,350.75,4
70,Tuesday,13,304.0,310.5,4
70,Tuesday,14,218.0,216.75,4
70,Tuesday,15,271.0,271.75,4
70,Tuesday,16,254.5,258.75,4
70,Tuesday,17,304.0,313.0,4
70,Tuesday,18,360.0,349.5,4
70,Tuesday,19,391.5,386.5,4
70,Tuesday,20,237.5,234.0,4
70,Tuesday,21,178.5,176.0,4
70,Tuesday,22,187.0,182.0,4
70,Tuesday,23,19.5,21.0,4
70,Wednesday,0,5.5,5.75,4
70,Wednesday,1,4.5,4.5,2
70,Wednesday,2,1.0,1.3333333333333333,3
70,Wednesday,3,3.0,3.0,4
70,Wednesday,4,1.0,2.3333333333333335,3
70,Wednesday,5,2.0,2.6666666666666665,3
70,Wednesday,6,20.5,18.5,4
70,Wednesday,7,74.5,103.75,4
70,Wednesday,8,151.5,163.25,4
70,Wednesday,9,159.5,154.5,4
70,Wednesday,10,208.0,200.0,4
70,Wednesday,11,217.0,233.25,4
70,Wednesday,12,328.5,320.75,4
70,Wednesday,13,306.5,300.0,4
70,Wednesday,14,215.0,224.75,4
70,Wednesday,15,282.0,286.25,4
70,Wednesday,16,290.5,291.25,4
70,Wednesday,17,334.5,344.75,4
70,Wednesday,18,416.5,444.5,4
70,Wednesday,19,348.5,345.0,4
70,Wednesday,20,331.0,369.75,4
70,Wednesday,21,163.0,166.75,4
70,Wednesday,22,154.5,155.25,4
70,Wednesday,23,28.5,36.25,4
71,Friday,0,10.0,9.5,4
71,Friday,1,7.0,8.0,4
71,Friday,2,3.5,3.75,4
71,Friday,3,2.0,2.3333333333333335,3
71,Friday,4,2.0,4.666666666666667,3
71,Friday,5,4.5,5.0,4
71,Friday,6,7.0,10.75,4
71,Friday,7,21.5,34.75,4
71,Friday,8,27.5,30.0,4
71,Friday,9,54.5,56.5,4
71,Friday,10,39.5,39.75,4
71,Friday,11,40.5,40.0,4
71,Friday,12,63.5,64.25,4
71,Friday,13,40.0,42.25,4
71,Friday,14,15.0,15.5,4
71,Friday,15,27.0,26.5,4
71,Friday,16,23.5,23.0,4
71,Friday,17,43.5,42.5,4
71,Friday,18,31.5,37.0,4
71,Friday,19,29.5,27.75,4
71,Friday,20,16.5,16.5,4
71,Friday,21,17.0,16.75,4
71,Friday,22,11.5,12.5,4
71,Friday,23,12.0,11.75,4
71,Monday,0,3.0,3.5,4
71,Monday,1,6.5,6.0,4
71,Monday,2,4.0,3.2,5
71,Monday,3,2.5,2.25,4
71,Monday,4,1.0,1.3333333333333333,3
71,Monday,5,2.0,2.4,5
71,Monday,6,5.0,5.6,5
71,Monday,7,16.0,16.2,5
71,Monday,8,25.0,26.4,5
71,Monday,9,36.0,37.2,5
71,Monday,10,46.0,42.2,5
71,Monday,11,63.0,55.8,5
71,Monday,12,69.0,60.2,5
71,Monday,13,34.0,31.4,5
71,Monday,14,18.0,19.4,5
71,Monday,15,24.0,23.8,5
71,Monday,16,39.0,39.0,5
71,Monday,17,40.0,33.6,5
71,Monday,18,30.0,33.8,5
71,Monday,19,47.0,38.8,5
71,Monday,20,15.0,27.0,5
71,Monday,21,18.0,23.8,5
71,Monday,22,12.0,13.6,5
71,Monday,23,6.0,9.4,5
71,Saturday,0,9.0,10.2,5
71,Saturday,1,15.0,16.8,5
71,Saturday,2,4.0,15.0,4
71,Saturday,3,3.0,9.4,5
71,Saturday,4,2.5,15.75,4
71,Saturday,5,4.0,6.6,5
71,Saturday,6,6.0,5.0,5
71,Saturday,7,5.0,4.6,5
71,Saturday,8,9.0,9.4,5
71,Saturday,9,11.0,11.2,5
71,Saturday,10,15.0,15.6,5
71,Saturday,11,13.0,20.0,5
71,Saturday,12,11.0,15.2,5
71,Saturday,13,14.0,13.6,5
71,Saturday,14,15.0,13.8,5
71,Saturday,15,13.0,10.8,5
71,Saturday,16,22.0,21.0,5
71,Saturday,17,18.0,32.0,5
71,Saturday,18,13.0,21.6,5
71,Saturday,19,14.0,14.2,5
71,Saturday,20,15.0,16.6,5
71,Saturday,21,14.0,13.6,5
71,Saturday,22,21.0,18.0,5
71,Saturday,23,14.0,13.2,5
71,Sunday,0,15.0,15.4,5
71,Sunday,1,14.0,14.8,5
71,Sunday,2,4.0,6.0,5
71,Sunday,3,8.0,11.6,5
71,Sunday,4,8.0,7.6,5
71,Sunday,5,1.0,3.2,5
71,Sunday,6,3.0,4.6,5
71,Sunday,7,3.5,4.0,4
71,Sunday,8,3.0,5.4,5
71,Sunday,9,8.0,10.0,4
71,Sunday,10,5.0,6.2,5
71,Sunday,11,12.0,12.6,5
71,Sunday,12,16.0,13.2,5
71,Sunday,13,11.5,13.25,4
71,Sunday,14,11.0,11.6,5
71,Sunday,15,13.0,13.2,5
71,Sunday,16,19.0,23.4,5
71,Sunday,17,9.0,10.0,5
71,Sunday,18,12.0,12.8,5
71,Sunday,19,7.0,9.0,5
71,Sunday,20,4.0,5.2,5
71,Sunday,21,7.0,7.2,5
71,Sunday,22,2.0,3.4,5
71,Sunday,23,4.5,5.0,4
71,Thursday,0,3.5,10.0,4
71,Thursday,1,8.0,6.0,3
71,Thursday,2,13.0,11.333333333333334,3
71,Thursday,3,5.5,9.25,4
71,Thursday,4,15.5,15.5,2
71,Thursday,5,4.0,6.666666666666667,3
71,Thursday,6,6.5,9.5,4
71,Thursday,7,23.5,29.75,4
71,Thursday,8,36.5,56.75,4
71,Thursday,9,44.5,46.25,4
71,Thursday,10,50.5,55.5,4
71,Thursday,11,46.5,44.75,4
71,Thursday,12,46.0,46.25,4
71,Thursday,13,46.0,39.75,4
71,Thursday,14,23.0,23.75,4
71,Thursday,15,23.5,27.75,4
71,Thursday,16,34.0,34.75,4
71,Thursday,17,43.0,50.75,4
71,Thursday,18,41.0,49.75,4
71,Thursday,19,37.5,38.75,4
71,Thursday,20,16.5,16.0,4
71,Thursday,21,12.5,17.0,4
71,Thursday,22,10.0,11.0,4
71,Thursday,23,14.0,17.25,4
71,Tuesday,0,3.5,9.75,4
71,Tuesday,1,7.0,17.5,4
71,Tuesday,2,5.0,3.6666666666666665,3
71,Tuesday,3,3.0,5.0,3
71,Tuesday,4,2.0,5.25,4
71,Tuesday,5,4.5,8.25,4
71,Tuesday,6,12.0,12.25,4
71,Tuesday,7,20.5,31.25,4
71,Tuesday,8,26.5,24.5,4
71,Tuesday,9,45.0,45.25,4
71,Tuesday,10,49.0,47.5,4
71,Tuesday,11,42.0,44.0,4
71,Tuesday,12,47.5,48.0,4
71,Tuesday,13,27.5,31.0,4
71,Tuesday,14,16.5,18.75,4
71,Tuesday,15,22.0,23.0,4
71,Tuesday,16,33.0,42.0,4
71,Tuesday,17,55.5,54.0,4
71,Tuesday,18,40.5,44.0,4
71,Tuesday,19,20.0,20.25,4
71,Tuesday,20,9.5,12.5,4
71,Tuesday,21,10.0,9.5,4
71,Tuesday,22,17.0,17.5,4
71,Tuesday,23,4.0,4.0,4
71,Wednesday,0,6.0,10.333333333333334,3
71,Wednesday,1,13.0,14.0,3
71,Wednesday,2,2.0,3.0,4
71,Wednesday,3,4.0,4.0,2
71,Wednesday,4,15.0,15.0,1
71,Wednesday,5,3.0,2.3333333333333335,3
71,Wednesday,6,8.0,11.25,4
71,Wednesday,7,18.0,19.0,4
71,Wednesday,8,25.5,29.0,4
71,Wednesday,9,53.5,55.25,4
71,Wednesday,10,56.0,53.5,4
71,Wednesday,11,43.5,51.5,4
71,Wednesday,12,67.0,60.75,4
71,Wednesday,13,34.0,38.5,4
71,Wednesday,14,24.5,22.75,4
71,Wednesday,15,18.0,21.25,4
71,Wednesday,16,30.5,31.0,4
71,Wednesday,17,45.5,44.0,4
71,Wednesday,18,52.0,56.0,4
71,Wednesday,19,57.0,66.25,4
71,Wednesday,20,16.0,15.25,4
71,Wednesday,21,11.5,12.25,4
71,Wednesday,22,8.0,11.25,4
71,Wednesday,23,16.0,14.333333333333334,3
72,Friday,0,40.5,39.75,4
72,Friday,1,11.0,11.333333333333334,3
72,Friday,2,11.0,12.333333333333334,3
72,Friday,3,5.0,4.333333333333333,3
72,Friday,4,4.0,5.333333333333333,3
72,Friday,5,22.0,23.0,3
72,Friday,6,111.0,114.66666666666667,3
72,Friday,7,207.0,206.0,3
72,Friday,8,581.0,600.6666666666666,3
72,Friday,9,412.0,406.0,4
72,Friday,10,515.0,500.5,4
72,Friday,11,409.0,405.25,4
72,Friday,12,514.0,533.3333333333334,3
72,Friday,13,650.0,683.3333333333334,3
72,Friday,14,603.0,602.6666666666666,3
72,Friday,15,527.0,545.6666666666666,3
72,Friday,16,760.0,763.3333333333334,3
72,Friday,17,1008.0,1008.6666666666666,3
72,Friday,18,794.0,788.6666666666666,3
72,Friday,19,641.0,647.0,3
72,Friday,20,509.0,484.6666666666667,3
72,Friday,21,390.0,428.0,3
72,Friday,22,848.0,809.6666666666666,3
72,Friday,23,394.0,441.3333333333333,3
72,Monday,0,16.0,22.0,5
72,Monday,1,8.0,11.8,5
72,Monday,2,7.0,8.2,5
72,Monday,3,6.0,6.0,5
72,Monday,4,7.0,5.8,5
72,Monday,5,21.0,20.4,5
72,Monday,6,96.0,78.0,5
72,Monday,7,241.0,202.0,5
72,Monday,8,699.0,607.8,5
72,Monday,9,458.0,443.6,5
72,Monday,10,350.0,377.8,5
72,Monday,11,467.0,502.6,5
72,Monday,12,635.0,638.6,5
72,Monday,13,584.0,574.8,5
72,Monday,14,616.0,598.8,5
72,Monday,15,545.0,596.4,5
72,Monday,16,763.0,962.2,5
72,Monday,17,1040.0,1433.0,5
72,Monday,18,543.0,591.6,5
72,Monday,19,261.0,307.4,5
72,Monday,20,160.0,221.0,5
72,Monday,21,101.0,210.4,5
72,Monday,22,105.0,181.0,5
72,Monday,23,41.0,59.0,5
72,Saturday,0,97.0,100.75,4
72,Saturday,1,34.0,34.0,4
72,Saturday,2,19.0,21.0,4
72,Saturday,3,11.0,10.2,5
72,Saturday,4,10.0,9.2,5
72,Saturday,5,21.0,21.0,5
72,Saturday,6,24.0,28.0,5
72,Saturday,7,85.0,90.2,5
72,Saturday,8,207.0,203.0,5
72,Saturday,9,284.0,297.4,5
72,Saturday,10,377.0,479.0,5
72,Saturday,11,602.0,616.6,5
72,Saturday,12,644.0,688.4,5
72,Saturday,13,671.0,701.6,5
72,Saturday,14,813.0,814.2,5
72,Saturday,15,773.0,807.6,5
72,Saturday,16,924.0,934.0,5
72,Saturday,17,881.0,986.2,5
72,Saturday,18,860.0,953.0,5
72,Saturday,19,1023.0,967.6,5
72,Saturday,20,729.0,729.0,5
72,Saturday,21,528.0,670.0,5
72,Saturday,22,902.0,806.0,5
72,Saturday,23,546.0,557.8,5
72,Sunday,0,133.0,132.6,5
72,Sunday,1,53.0,53.6,5
72,Sunday,2,28.0,30.2,5
72,Sunday,3,28.0,25.0,5
72,Sunday,4,19.0,16.0,5
72,Sunday,5,14.0,14.4,5
72,Sunday,6,21.0,19.4,5
72,Sunday,7,69.0,68.8,5
72,Sunday,8,147.0,150.0,5
72,Sunday,9,238.0,250.2,5
72,Sunday,10,475.0,457.6,5
72,Sunday,11,531.0,532.8,5
72,Sunday,12,612.0,560.0,5
72,Sunday,13,759.0,622.0,5
72,Sunday,14,627.0,573.8,5
72,Sunday,15,695.0,617.4,5
72,Sunday,16,653.0,596.4,5
72,Sunday,17,493.0,559.2,5
72,Sunday,18,427.0,570.4,5
72,Sunday,19,325.0,478.6,5
72,Sunday,20,199.0,337.2,5
72,Sunday,21,130.0,414.8,5
72,Sunday,22,85.0,294.6,5
72,Sunday,23,130.0,132.0,5
72,Thursday,0,25.0,24.75,4
72,Thursday,1,5.0,5.0,4
72,Thursday,2,6.5,7.25,4
72,Thursday,3,5.0,5.25,4
72,Thursday,4,5.0,5.0,4
72,Thursday,5,26.0,26.0,4
72,Thursday,6,124.5,129.75,4
72,Thursday,7,316.0,314.0,4
72,Thursday,8,961.0,960.0,4
72,Thursday,9,567.5,612.5,4
72,Thursday,10,394.0,427.25,4
72,Thursday,11,436.5,519.0,4
72,Thursday,12,500.5,574.0,4
72,Thursday,13,609.0,613.5,4
72,Thursday,14,591.0,673.5,4
72,Thursday,15,573.5,644.75,4
72,Thursday,16,844.0,960.25,4
72,Thursday,17,1286.0,1383.75,4
72,Thursday,18,754.5,853.5,4
72,Thursday,19,503.0,766.25,4
72,Thursday,20,319.0,317.25,4
72,Thursday,21,272.5,265.75,4
72,Thursday,22,632.0,607.0,4
72,Thursday,23,258.0,230.5,4
72,Tuesday,0,17.0,22.25,4
72,Tuesday,1,4.5,3.75,4
72,Tuesday,2,4.5,4.75,4
72,Tuesday,3,4.0,6.75,4
72,Tuesday,4,7.0,7.5,4
72,Tuesday,5,32.5,32.0,4
72,Tuesday,6,119.0,110.75,4
72,Tuesday,7,287.5,294.5,4
72,Tuesday,8,926.0,936.25,4
72,Tuesday,9,487.0,475.0,4
72,Tuesday,10,406.0,381.25,4
72,Tuesday,11,414.5,417.25,4
72,Tuesday,12,580.0,561.75,4
72,Tuesday,13,496.5,500.5,4
72,Tuesday,14,544.5,542.0,4
72,Tuesday,15,565.5,546.5,4
72,Tuesday,16,751.0,740.5,4
72,Tuesday,17,1279.5,1269.25,4
72,Tuesday,18,709.0,700.25,4
72,Tuesday,19,346.0,347.5,4
72,Tuesday,20,223.0,222.25,4
72,Tuesday,21,153.0,160.0,4
72,Tuesday,22,326.0,337.5,4
72,Tuesday,23,82.5,78.75,4
72,Wednesday,0,20.5,19.75,4
72,Wednesday,1,7.5,7.25,4
72,Wednesday,2,6.0,6.0,4
72,Wednesday,3,2.5,3.75,4
72,Wednesday,4,3.0,3.0,4
72,Wednesday,5,26.0,26.333333333333332,3
72,Wednesday,6,123.0,115.75,4
72,Wednesday,7,306.0,308.25,4
72,Wednesday,8,937.0,943.75,4
72,Wednesday,9,471.0,470.0,4
72,Wednesday,10,376.5,366.0,4
72,Wednesday,11,433.5,465.0,4
72,Wednesday,12,551.0,575.25,4
72,Wednesday,13,606.0,616.0,4
72,Wednesday,14,448.5,507.25,4
72,Wednesday,15,471.0,554.0,4
72,Wednesday,16,804.5,868.75,4
