date,hour,count,weekday,month
2025-06-13,2,1450,4,2025-06
2025-06-13,3,1013,4,2025-06
2025-06-13,4,1047,4,2025-06
2025-06-13,5,2244,4,2025-06
2025-06-13,6,7492,4,2025-06
2025-06-13,7,17383,4,2025-06
2025-06-13,8,37416,4,2025-06
2025-06-13,9,33355,4,2025-06
2025-06-13,10,34805,4,2025-06
2025-06-13,11,41100,4,2025-06
2025-06-13,12,59117,4,2025-06
2025-06-13,13,64064,4,2025-06
2025-06-13,14,54377,4,2025-06
2025-06-13,15,53709,4,2025-06
2025-06-13,16,57452,4,2025-06
2025-06-13,17,59370,4,2025-06
2025-06-13,18,52151,4,2025-06
2025-06-13,19,48624,4,2025-06
2025-06-13,20,40688,4,2025-06
2025-06-13,21,33872,4,2025-06
2025-06-13,22,28019,4,2025-06
2025-06-13,23,20074,4,2025-06
2025-06-14,0,9320,5,2025-06
2025-06-14,1,5230,5,2025-06
2025-06-14,2,3711,5,2025-06
2025-06-14,3,2756,5,2025-06
2025-06-14,4,1725,5,2025-06
2025-06-14,5,1673,5,2025-06
2025-06-14,6,2945,5,2025-06
2025-06-14,7,6087,5,2025-06
2025-06-14,8,13961,5,2025-06
2025-06-14,9,22967,5,2025-06
2025-06-14,10,35714,5,2025-06
2025-06-14,11,49168,5,2025-06
2025-06-14,12,52900,5,2025-06
2025-06-14,13,59656,5,2025-06
2025-06-14,14,57858,5,2025-06
2025-06-14,15,71775,5,2025-06
2025-06-14,16,60368,5,2025-06
2025-06-14,17,54943,5,2025-06
2025-06-14,18,52039,5,2025-06
2025-06-14,19,56622,5,2025-06
2025-06-14,20,39125,5,2025-06
2025-06-14,21,30375,5,2025-06
2025-06-15,21,18605,6,2025-06
2025-06-15,22,11804,6,2025-06
2025-06-15,23,5941,6,2025-06
2025-06-16,0,2752,0,2025-06
2025-06-16,1,1668,0,2025-06
2025-06-16,2,1000,0,2025-06
2025-06-16,3,892,0,2025-06
2025-06-16,4,968,0,2025-06
2025-06-16,5,2471,0,2025-06
2025-06-16,6,7429,0,2025-06
2025-06-16,7,18921,0,2025-06
2025-06-16,8,44223,0,2025-06
2025-06-16,9,33418,0,2025-06
2025-06-16,10,27880,0,2025-06
2025-06-16,11,35691,0,2025-06
2025-06-16,12,56352,0,2025-06
2025-06-16,13,54711,0,2025-06
2025-06-16,14,44100,0,2025-06
2025-06-16,15,48748,0,2025-06
2025-06-16,16,49264,0,2025-06
2025-06-16,17,55284,0,2025-06
2025-06-16,18,35759,0,2025-06
2025-06-16,19,19120,0,2025-06
2025-06-16,20,15336,0,2025-06
2025-06-16,21,12979,0,2025-06
2025-06-16,22,10170,0,2025-06
2025-06-16,23,4760,0,2025-06
2025-06-17,0,2386,1,2025-06
2025-06-17,1,1503,1,2025-06
2025-06-17,2,929,1,2025-06
2025-06-17,3,672,1,2025-06
2025-06-17,4,831,1,2025-06
2025-06-17,5,2143,1,2025-06
2025-06-17,6,8342,1,2025-06
2025-06-17,7,20088,1,2025-06
2025-06-17,8,44286,1,2025-06
2025-06-17,9,34572,1,2025-06
2025-06-17,10,28975,1,2025-06
2025-06-17,11,35659,1,2025-06
2025-06-17,12,55344,1,2025-06
2025-06-17,13,54843,1,2025-06
2025-06-17,14,50429,1,2025-06
2025-06-17,15,51840,1,2025-06
2025-06-17,16,60527,1,2025-06
2025-06-17,17,68395,1,2025-06
2025-06-17,18,43005,1,2025-06
2025-06-17,19,29455,1,2025-06
2025-06-17,20,22668,1,2025-06
2025-06-17,21,19048,1,2025-06
2025-06-17,22,12105,1,2025-06
2025-06-17,23,5717,1,2025-06
2025-06-18,0,2729,2,2025-06
2025-06-18,1,1227,2,2025-06
2025-06-18,2,785,2,2025-06
2025-06-18,3,709,2,2025-06
2025-06-18,4,961,2,2025-06
2025-06-18,5,2403,2,2025-06
2025-06-18,6,8387,2,2025-06
2025-06-18,7,22311,2,2025-06
2025-06-18,8,50992,2,2025-06
2025-06-18,9,36951,2,2025-06
2025-06-18,10,34455,2,2025-06
2025-06-18,11,44774,2,2025-06
2025-06-18,12,64287,2,2025-06
2025-06-18,13,61394,2,2025-06
2025-06-18,14,47414,2,2025-06
2025-06-18,15,50172,2,2025-06
2025-06-18,16,57049,2,2025-06
2025-06-18,17,71529,2,2025-06
2025-06-18,18,47818,2,2025-06
2025-06-18,19,35847,2,2025-06
2025-06-18,20,28243,2,2025-06
2025-06-18,21,25186,2,2025-06
2025-06-18,22,15596,2,2025-06
2025-06-18,23,7041,2,2025-06
2025-06-19,0,2949,3,2025-06
2025-06-19,1,1680,3,2025-06
2025-06-19,2,1068,3,2025-06
2025-06-19,3,790,3,2025-06
2025-06-19,4,912,3,2025-06
2025-06-19,5,2641,3,2025-06
2025-06-19,6,8197,3,2025-06
2025-06-19,7,20898,3,2025-06
2025-06-19,8,49987,3,2025-06
2025-06-19,9,39125,3,2025-06
2025-06-19,10,34326,3,2025-06
2025-06-19,11,42875,3,2025-06
2025-06-19,12,60313,3,2025-06
2025-06-19,13,62593,3,2025-06
2025-06-19,14,49236,3,2025-06
2025-06-19,15,50711,3,2025-06
2025-06-19,16,61238,3,2025-06
2025-06-19,17,78683,3,2025-06
2025-06-19,18,47898,3,2025-06
2025-06-19,19,34611,3,2025-06
2025-06-19,20,30031,3,2025-06
2025-06-19,21,21466,3,2025-06
2025-06-20,21,36631,4,2025-06
2025-06-20,22,30358,4,2025-06
2025-06-20,23,18360,4,2025-06
2025-06-21,0,10134,5,2025-06
2025-06-21,1,5996,5,2025-06
2025-06-21,2,3952,5,2025-06
2025-06-21,3,2537,5,2025-06
2025-06-21,4,1673,5,2025-06
2025-06-21,5,1714,5,2025-06
2025-06-21,6,3069,5,2025-06
2025-06-21,7,6826,5,2025-06
2025-06-21,8,14462,5,2025-06
2025-06-21,9,24082,5,2025-06
2025-06-21,10,34414,5,2025-06
2025-06-21,11,49686,5,2025-06
2025-06-21,12,64334,5,2025-06
2025-06-21,13,59155,5,2025-06
2025-06-21,14,63709,5,2025-06
2025-06-21,15,64682,5,2025-06
2025-06-21,16,78612,5,2025-06
2025-06-21,17,57307,5,2025-06
2025-06-21,18,52237,5,2025-06
2025-06-21,19,43369,5,2025-06
2025-06-21,20,36160,5,2025-06
2025-06-21,21,29502,5,2025-06
2025-06-21,22,35160,5,2025-06
2025-06-21,23,19998,5,2025-06
2025-06-22,0,10839,6,2025-06
2025-06-22,1,7928,6,2025-06
2025-06-22,2,5648,6,2025-06
2025-06-22,3,3342,6,2025-06
2025-06-22,4,2658,6,2025-06
2025-06-22,5,2230,6,2025-06
2025-06-22,6,2643,6,2025-06
2025-06-22,7,5585,6,2025-06
2025-06-22,8,10862,6,2025-06
2025-06-22,9,21239,6,2025-06
2025-06-22,10,32977,6,2025-06
2025-06-22,11,42817,6,2025-06
2025-06-22,12,56705,6,2025-06
2025-06-22,13,67768,6,2025-06
2025-06-22,14,66804,6,2025-06
2025-06-22,15,58094,6,2025-06
2025-06-22,16,50178,6,2025-06
2025-06-22,17,37989,6,2025-06
2025-06-22,18,41593,6,2025-06
2025-06-22,19,27972,6,2025-06
2025-06-22,20,23001,6,2025-06
2025-06-22,21,17927,6,2025-06
2025-06-22,22,12289,6,2025-06
2025-06-22,23,6226,6,2025-06
2025-06-23,0,3001,0,2025-06
2025-06-23,1,1387,0,2025-06
2025-06-23,2,1109,0,2025-06
2025-06-23,3,735,0,2025-06
2025-06-23,4,1205,0,2025-06
2025-06-23,5,2132,0,2025-06
2025-06-23,6,6432,0,2025-06
2025-06-23,7,19395,0,2025-06
2025-06-23,8,40828,0,2025-06
2025-06-23,9,31262,0,2025-06
2025-06-23,10,28645,0,2025-06
2025-06-23,11,36913,0,2025-06
2025-06-23,12,54547,0,2025-06
2025-06-23,13,56981,0,2025-06
2025-06-23,14,46066,0,2025-06
2025-06-23,15,48097,0,2025-06
2025-06-23,16,50689,0,2025-06
2025-06-23,17,62720,0,2025-06
2025-06-23,18,42739,0,2025-06
2025-06-23,19,24526,0,2025-06
2025-06-23,20,14031,0,2025-06
2025-06-23,21,15161,0,2025-06
2025-06-23,22,10374,0,2025-06
2025-06-23,23,4724,0,2025-06
2025-06-24,0,2099,1,2025-06
2025-06-24,1,1369,1,2025-06
2025-06-24,2,939,1,2025-06
2025-06-24,3,701,1,2025-06
2025-06-24,4,939,1,2025-06
2025-06-24,5,2500,1,2025-06
2025-06-24,6,8695,1,2025-06
2025-06-24,7,21712,1,2025-06
2025-06-24,8,52169,1,2025-06
2025-06-24,9,37755,1,2025-06
2025-06-24,10,33278,1,2025-06
2025-06-24,11,38442,1,2025-06
2025-06-24,12,56316,1,2025-06
2025-06-24,13,56037,1,2025-06
2025-06-24,14,45102,1,2025-06
2025-06-24,15,47722,1,2025-06
2025-06-24,16,54903,1,2025-06
2025-06-24,17,60877,1,2025-06
2025-06-24,18,38612,1,2025-06
2025-06-24,19,25087,1,2025-06
2025-06-24,20,24032,1,2025-06
2025-06-24,21,18181,1,2025-06
2025-06-24,22,9188,1,2025-06
2025-06-24,23,5128,1,2025-06
2025-06-25,0,2429,2,2025-06
2025-06-25,1,1693,2,2025-06
2025-06-25,2,1067,2,2025-06
2025-06-25,3,840,2,2025-06
2025-06-25,4,949,2,2025-06
2025-06-25,5,2435,2,2025-06
2025-06-25,6,6022,2,2025-06
2025-06-25,7,17075,2,2025-06
2025-06-25,8,46612,2,2025-06
2025-06-25,9,35950,2,2025-06
2025-06-25,10,27385,2,2025-06
2025-06-25,11,34189,2,2025-06
2025-06-25,12,45630,2,2025-06
2025-06-25,13,44326,2,2025-06
2025-06-25,14,34750,2,2025-06
2025-06-25,15,43632,2,2025-06
2025-06-25,16,50313,2,2025-06
2025-06-25,17,52051,2,2025-06
2025-06-25,18,34282,2,2025-06
2025-06-25,19,22173,2,2025-06
2025-06-25,20,19690,2,2025-06
2025-06-25,21,19404,2,2025-06
2025-06-25,22,11493,2,2025-06
2025-06-25,23,7924,2,2025-06
2025-06-26,0,2627,3,2025-06
2025-06-26,1,1397,3,2025-06
2025-06-26,2,896,3,2025-06
2025-06-26,3,592,3,2025-06
2025-06-26,4,947,3,2025-06
2025-06-26,5,2216,3,2025-06
2025-06-26,6,7220,3,2025-06
2025-06-26,7,19530,3,2025-06
2025-06-26,8,53258,3,2025-06
2025-06-26,9,40461,3,2025-06
2025-06-26,10,33815,3,2025-06
2025-06-26,11,41703,3,2025-06
2025-06-26,12,61445,3,2025-06
2025-06-26,13,65286,3,2025-06
2025-06-26,14,47492,3,2025-06
2025-06-26,15,57677,3,2025-06
2025-06-26,16,68039,3,2025-06
2025-06-26,17,70787,3,2025-06
2025-06-26,18,48211,3,2025-06
2025-06-26,19,37977,3,2025-06
2025-06-26,20,30803,3,2025-06
2025-06-26,21,28675,3,2025-06
2025-06-26,22,17813,3,2025-06
2025-06-26,23,8634,3,2025-06
2025-06-27,0,4499,4,2025-06
2025-06-27,1,2970,4,2025-06
2025-06-27,2,1828,4,2025-06
2025-06-27,3,1349,4,2025-06
2025-06-27,4,1265,4,2025-06
2025-06-27,5,2768,4,2025-06
2025-06-27,6,7386,4,2025-06
2025-06-27,7,16789,4,2025-06
2025-06-27,8,36971,4,2025-06
2025-06-27,9,33339,4,2025-06
2025-06-27,10,34430,4,2025-06
2025-06-27,11,42063,4,2025-06
2025-06-27,12,64384,4,2025-06
2025-06-27,13,60039,4,2025-06
2025-06-27,14,52239,4,2025-06
2025-06-27,15,54743,4,2025-06
2025-06-27,16,56928,4,2025-06
2025-06-27,17,60804,4,2025-06
2025-06-27,18,55733,4,2025-06
2025-06-27,19,47676,4,2025-06
2025-06-27,20,38210,4,2025-06
2025-06-27,21,36195,4,2025-06
2025-06-27,22,26046,4,2025-06
2025-06-27,23,18852,4,2025-06
2025-06-28,0,9643,5,2025-06
2025-06-28,1,6764,5,2025-06
2025-06-28,2,4548,5,2025-06
2025-06-28,3,3907,5,2025-06
2025-06-28,4,1923,5,2025-06
2025-06-28,5,2079,5,2025-06
2025-06-28,6,3146,5,2025-06
2025-06-28,7,6023,5,2025-06
2025-06-28,8,13045,5,2025-06
2025-06-28,9,22244,5,2025-06
2025-06-28,10,38037,5,2025-06
2025-06-28,11,48011,5,2025-06
2025-06-28,12,52991,5,2025-06
2025-06-28,13,61433,5,2025-06
2025-06-28,14,62992,5,2025-06
2025-06-28,15,67774,5,2025-06
2025-06-28,16,67198,5,2025-06
2025-06-28,17,70133,5,2025-06
2025-06-28,18,59475,5,2025-06
2025-06-28,19,50857,5,2025-06
2025-06-28,20,37133,5,2025-06
2025-06-28,21,33444,5,2025-06
2025-06-28,22,39759,5,2025-06
2025-06-28,23,22371,5,2025-06
2025-06-29,0,12782,6,2025-06
2025-06-29,1,8254,6,2025-06
2025-06-29,2,5769,6,2025-06
2025-06-29,3,4536,6,2025-06
2025-06-29,4,2948,6,2025-06
2025-06-29,5,2225,6,2025-06
2025-06-29,6,2893,6,2025-06
2025-06-29,7,5597,6,2025-06
2025-06-29,8,10634,6,2025-06
2025-06-29,9,17709,6,2025-06
2025-06-29,10,29112,6,2025-06
2025-06-29,11,41329,6,2025-06
2025-06-29,12,56503,6,2025-06
2025-06-29,13,59843,6,2025-06
2025-06-29,14,56263,6,2025-06
2025-06-29,15,54130,6,2025-06
2025-06-29,16,54366,6,2025-06
2025-06-29,17,45518,6,2025-06
2025-06-29,18,36547,6,2025-06
2025-06-29,19,26189,6,2025-06
2025-06-29,20,19069,6,2025-06
2025-06-29,21,12223,6,2025-06
2025-06-30,21,15488,0,2025-06
2025-06-30,22,10996,0,2025-06
2025-06-30,23,5213,0,2025-06
2025-07-01,0,2357,1,2025-07
2025-07-01,1,1454,1,2025-07
2025-07-01,2,859,1,2025-07
2025-07-01,3,660,1,2025-07
2025-07-01,4,808,1,2025-07
2025-07-01,5,2115,1,2025-07
2025-07-01,6,6991,1,2025-07
2025-07-01,7,18820,1,2025-07
2025-07-01,8,47001,1,2025-07
2025-07-01,9,34516,1,2025-07
2025-07-01,10,29311,1,2025-07
2025-07-01,11,36185,1,2025-07
2025-07-01,12,60094,1,2025-07
2025-07-01,13,56401,1,2025-07
2025-07-01,14,47696,1,2025-07
2025-07-01,15,47119,1,2025-07
2025-07-01,16,56488,1,2025-07
2025-07-01,17,65760,1,2025-07
2025-07-01,18,44113,1,2025-07
2025-07-01,19,30236,1,2025-07
2025-07-01,20,24520,1,2025-07
2025-07-01,21,18845,1,2025-07
2025-07-01,22,12489,1,2025-07
2025-07-01,23,5655,1,2025-07
2025-07-02,0,2888,2,2025-07
2025-07-02,1,1562,2,2025-07
2025-07-02,2,838,2,2025-07
2025-07-02,3,827,2,2025-07
2025-07-02,4,788,2,2025-07
2025-07-02,5,2150,2,2025-07
2025-07-02,6,8098,2,2025-07
2025-07-02,7,19339,2,2025-07
2025-07-02,8,43433,2,2025-07
2025-07-02,9,35868,2,2025-07
2025-07-02,10,20961,2,2025-07
2025-07-02,11,22662,2,2025-07
2025-07-02,12,23580,2,2025-07
2025-07-02,13,23574,2,2025-07
2025-07-02,14,24827,2,2025-07
2025-07-02,15,33349,2,2025-07
2025-07-02,16,38417,2,2025-07
2025-07-02,17,49064,2,2025-07
2025-07-02,18,33159,2,2025-07
2025-07-02,19,22506,2,2025-07
2025-07-02,20,22698,2,2025-07
2025-07-02,21,17889,2,2025-07
2025-07-03,21,25720,3,2025-07
2025-07-03,22,22359,3,2025-07
2025-07-03,23,9395,3,2025-07
2025-07-04,0,3798,4,2025-07
2025-07-04,1,2400,4,2025-07
2025-07-04,2,1619,4,2025-07
2025-07-04,3,1136,4,2025-07
2025-07-04,4,1107,4,2025-07
2025-07-04,5,2252,4,2025-07
2025-07-04,6,7058,4,2025-07
2025-07-04,7,15792,4,2025-07
2025-07-04,8,34577,4,2025-07
2025-07-04,9,33502,4,2025-07
2025-07-04,10,36647,4,2025-07
2025-07-04,11,41580,4,2025-07
2025-07-04,12,58445,4,2025-07
2025-07-04,13,68557,4,2025-07
2025-07-04,14,59482,4,2025-07
2025-07-04,15,58249,4,2025-07
2025-07-04,16,61168,4,2025-07
2025-07-04,17,69478,4,2025-07
2025-07-04,18,65524,4,2025-07
2025-07-04,19,59736,4,2025-07
2025-07-04,20,49288,4,2025-07
2025-07-04,21,45530,4,2025-07
2025-07-04,22,41893,4,2025-07
2025-07-04,23,19201,4,2025-07
2025-07-05,0,9492,5,2025-07
2025-07-05,1,6655,5,2025-07
2025-07-05,2,4300,5,2025-07
2025-07-05,3,3364,5,2025-07
2025-07-05,4,2093,5,2025-07
2025-07-05,5,2021,5,2025-07
2025-07-05,6,3322,5,2025-07
2025-07-05,7,6488,5,2025-07
2025-07-05,8,13686,5,2025-07
2025-07-05,9,25557,5,2025-07
2025-07-05,10,38672,5,2025-07
2025-07-05,11,50855,5,2025-07
2025-07-05,12,62513,5,2025-07
2025-07-05,13,65972,5,2025-07
2025-07-05,14,66565,5,2025-07
2025-07-05,15,79094,5,2025-07
2025-07-05,16,72564,5,2025-07
2025-07-05,17,73907,5,2025-07
2025-07-05,18,76469,5,2025-07
2025-07-05,19,70895,5,2025-07
2025-07-05,20,58097,5,2025-07
2025-07-05,21,50107,5,2025-07
2025-07-05,22,47014,5,2025-07
2025-07-05,23,23519,5,2025-07
2025-07-06,0,14692,6,2025-07
2025-07-06,1,8645,6,2025-07
2025-07-06,2,4804,6,2025-07
2025-07-06,3,4294,6,2025-07
2025-07-06,4,2688,6,2025-07
2025-07-06,5,2463,6,2025-07
2025-07-06,6,2986,6,2025-07
2025-07-06,7,5302,6,2025-07
2025-07-06,8,11113,6,2025-07
2025-07-06,9,23322,6,2025-07
2025-07-06,10,36502,6,2025-07
2025-07-06,11,49156,6,2025-07
2025-07-06,12,64017,6,2025-07
2025-07-06,13,70562,6,2025-07
2025-07-06,14,66207,6,2025-07
2025-07-06,15,61433,6,2025-07
2025-07-06,16,60691,6,2025-07
2025-07-06,17,61759,6,2025-07
2025-07-06,18,54987,6,2025-07
2025-07-06,19,47303,6,2025-07
2025-07-06,20,40606,6,2025-07
2025-07-06,21,31447,6,2025-07
2025-07-06,22,22679,6,2025-07
2025-07-06,23,8875,6,2025-07
2025-07-07,0,4250,0,2025-07
2025-07-07,1,1841,0,2025-07
2025-07-07,2,1071,0,2025-07
2025-07-07,3,902,0,2025-07
2025-07-07,4,1048,0,2025-07
2025-07-07,5,2367,0,2025-07
2025-07-07,6,6648,0,2025-07
2025-07-07,7,18498,0,2025-07
2025-07-07,8,43890,0,2025-07
2025-07-07,9,36993,0,2025-07
2025-07-07,10,38674,0,2025-07
2025-07-07,11,47435,0,2025-07
2025-07-07,12,72605,0,2025-07
2025-07-07,13,71266,0,2025-07
2025-07-07,14,64781,0,2025-07
2025-07-07,15,62551,0,2025-07
2025-07-07,16,64489,0,2025-07
2025-07-07,17,70558,0,2025-07
2025-07-07,18,47358,0,2025-07
2025-07-07,19,32146,0,2025-07
2025-07-07,20,26769,0,2025-07
2025-07-07,21,20304,0,2025-07
2025-07-07,22,14947,0,2025-07
2025-07-07,23,6532,0,2025-07
2025-07-08,0,2956,1,2025-07
2025-07-08,1,1564,1,2025-07
2025-07-08,2,918,1,2025-07
2025-07-08,3,716,1,2025-07
2025-07-08,4,779,1,2025-07
2025-07-08,5,2357,1,2025-07
2025-07-08,6,7554,1,2025-07
2025-07-08,7,19697,1,2025-07
2025-07-08,8,46128,1,2025-07
2025-07-08,9,34820,1,2025-07
2025-07-08,10,32980,1,2025-07
2025-07-08,11,41422,1,2025-07
2025-07-08,12,63191,1,2025-07
2025-07-08,13,61301,1,2025-07
2025-07-08,14,56373,1,2025-07
2025-07-08,15,52249,1,2025-07
2025-07-08,16,63292,1,2025-07
2025-07-08,17,70544,1,2025-07
2025-07-08,18,46947,1,2025-07
2025-07-08,19,32373,1,2025-07
2025-07-08,20,27722,1,2025-07
2025-07-08,21,21718,1,2025-07
2025-07-08,22,13481,1,2025-07
2025-07-08,23,6404,1,2025-07
2025-07-09,0,3117,2,2025-07
2025-07-09,1,1681,2,2025-07
2025-07-09,2,1106,2,2025-07
2025-07-09,3,739,2,2025-07
2025-07-09,4,924,2,2025-07
2025-07-09,5,2513,2,2025-07
2025-07-09,6,8197,2,2025-07
2025-07-09,7,20792,2,2025-07
2025-07-09,8,45990,2,2025-07
2025-07-09,9,40671,2,2025-07
2025-07-09,10,38886,2,2025-07
2025-07-09,11,52355,2,2025-07
2025-07-09,12,73344,2,2025-07
2025-07-09,13,78486,2,2025-07
2025-07-09,14,63018,2,2025-07
2025-07-09,15,66575,2,2025-07
2025-07-09,16,73875,2,2025-07
2025-07-09,17,79962,2,2025-07
2025-07-09,18,58506,2,2025-07
2025-07-09,19,42546,2,2025-07
2025-07-09,20,35879,2,2025-07
2025-07-09,21,28106,2,2025-07
2025-07-09,22,17831,2,2025-07
2025-07-09,23,6732,2,2025-07
2025-07-10,0,2876,3,2025-07
2025-07-10,1,1519,3,2025-07
2025-07-10,2,1006,3,2025-07
2025-07-10,3,812,3,2025-07
2025-07-10,4,774,3,2025-07
2025-07-10,5,2405,3,2025-07
2025-07-10,6,6428,3,2025-07
2025-07-10,7,15106,3,2025-07
2025-07-10,8,44749,3,2025-07
2025-07-10,9,38490,3,2025-07
2025-07-10,10,40125,3,2025-07
2025-07-10,11,49756,3,2025-07
2025-07-10,12,73036,3,2025-07
2025-07-10,13,73626,3,2025-07
2025-07-10,14,63361,3,2025-07
2025-07-10,15,59904,3,2025-07
2025-07-10,16,65929,3,2025-07
2025-07-10,17,79374,3,2025-07
2025-07-10,18,58854,3,2025-07
2025-07-10,19,40873,3,2025-07
2025-07-10,20,34594,3,2025-07
2025-07-10,21,28695,3,2025-07
2025-07-10,22,23810,3,2025-07
2025-07-10,23,8834,3,2025-07
2025-07-11,0,3932,4,2025-07
2025-07-11,1,2602,4,2025-07
2025-07-11,2,1641,4,2025-07
2025-07-11,3,1086,4,2025-07
2025-07-11,4,1342,4,2025-07
2025-07-11,5,2670,4,2025-07
2025-07-11,6,6733,4,2025-07
2025-07-11,7,15283,4,2025-07
2025-07-11,8,35217,4,2025-07
2025-07-11,9,37275,4,2025-07
2025-07-11,10,41773,4,2025-07
2025-07-11,11,52580,4,2025-07
2025-07-11,12,71470,4,2025-07
2025-07-11,13,75064,4,2025-07
2025-07-11,14,72043,4,2025-07
2025-07-11,15,63715,4,2025-07
2025-07-11,16,71907,4,2025-07
2025-07-11,17,70872,4,2025-07
2025-07-11,18,62444,4,2025-07
2025-07-11,19,52189,4,2025-07
2025-07-11,20,45647,4,2025-07
2025-07-11,21,48587,4,2025-07
2025-07-11,22,29881,4,2025-07
2025-07-11,23,17769,4,2025-07
2025-07-12,0,9649,5,2025-07
2025-07-12,1,5857,5,2025-07
2025-07-12,2,4184,5,2025-07
2025-07-12,3,3013,5,2025-07
2025-07-12,4,1914,5,2025-07
2025-07-12,5,1882,5,2025-07
2025-07-12,6,3288,5,2025-07
2025-07-12,7,6812,5,2025-07
2025-07-12,8,15998,5,2025-07
2025-07-12,9,30963,5,2025-07
2025-07-12,10,44986,5,2025-07
2025-07-12,11,64304,5,2025-07
2025-07-12,12,80888,5,2025-07
2025-07-12,13,77838,5,2025-07
2025-07-12,14,81425,5,2025-07
2025-07-12,15,84837,5,2025-07
2025-07-12,16,93008,5,2025-07
2025-07-12,17,78139,5,2025-07
2025-07-12,18,65942,5,2025-07
2025-07-12,19,49574,5,2025-07
2025-07-12,20,47574,5,2025-07
2025-07-12,21,38089,5,2025-07
2025-07-12,22,40647,5,2025-07
2025-07-12,23,21912,5,2025-07
2025-07-13,0,12005,6,2025-07
2025-07-13,1,8780,6,2025-07
2025-07-13,2,5349,6,2025-07
2025-07-13,3,4092,6,2025-07
2025-07-13,4,2879,6,2025-07
2025-07-13,5,3694,6,2025-07
2025-07-13,6,6307,6,2025-07
2025-07-13,7,63343,6,2025-07
2025-07-13,8,37377,6,2025-07
2025-07-13,9,36851,6,2025-07
2025-07-13,10,48755,6,2025-07
2025-07-13,11,56337,6,2025-07
2025-07-13,12,64532,6,2025-07
2025-07-13,13,72555,6,2025-07
2025-07-13,14,71044,6,2025-07
2025-07-13,15,62265,6,2025-07
2025-07-13,16,58623,6,2025-07
2025-07-13,17,42838,6,2025-07
2025-07-13,18,37371,6,2025-07
2025-07-13,19,25061,6,2025-07
2025-07-13,20,23730,6,2025-07
2025-07-13,21,18602,6,2025-07
2025-07-13,22,12422,6,2025-07
2025-07-13,23,5959,6,2025-07
2025-07-14,0,3064,0,2025-07
2025-07-14,1,1674,0,2025-07
2025-07-14,2,1127,0,2025-07
2025-07-14,3,961,0,2025-07
2025-07-14,4,1027,0,2025-07
2025-07-14,5,2470,0,2025-07
2025-07-14,6,7740,0,2025-07
2025-07-14,7,18354,0,2025-07
2025-07-14,8,41748,0,2025-07
2025-07-14,9,34736,0,2025-07
2025-07-14,10,38913,0,2025-07
2025-07-14,11,47819,0,2025-07
2025-07-14,12,69036,0,2025-07
2025-07-14,13,74264,0,2025-07
2025-07-14,14,62198,0,2025-07
2025-07-14,15,64091,0,2025-07
2025-07-14,16,59838,0,2025-07
2025-07-14,17,72965,0,2025-07
2025-07-14,18,48946,0,2025-07
2025-07-14,19,35862,0,2025-07
2025-07-14,20,26833,0,2025-07
2025-07-14,21,20887,0,2025-07
2025-07-14,22,11942,0,2025-07
2025-07-14,23,5514,0,2025-07
2025-07-15,0,2454,1,2025-07
2025-07-15,1,1343,1,2025-07
2025-07-15,2,759,1,2025-07
2025-07-15,3,711,1,2025-07
2025-07-15,4,811,1,2025-07
2025-07-15,5,2390,1,2025-07
2025-07-15,6,8495,1,2025-07
2025-07-15,7,20896,1,2025-07
2025-07-15,8,50363,1,2025-07
2025-07-15,9,40605,1,2025-07
2025-07-15,10,40587,1,2025-07
2025-07-15,11,49098,1,2025-07
2025-07-15,12,79880,1,2025-07
2025-07-15,13,75625,1,2025-07
2025-07-15,14,53005,1,2025-07
2025-07-15,15,60154,1,2025-07
2025-07-15,16,70603,1,2025-07
2025-07-15,17,91434,1,2025-07
2025-07-15,18,55907,1,2025-07
2025-07-15,19,38071,1,2025-07
2025-07-15,20,31646,1,2025-07
2025-07-15,21,25155,1,2025-07
2025-07-15,22,14214,1,2025-07
2025-07-15,23,6969,1,2025-07
2025-07-16,0,2822,2,2025-07
2025-07-16,1,1844,2,2025-07
2025-07-16,2,1142,2,2025-07
2025-07-16,3,911,2,2025-07
2025-07-16,4,954,2,2025-07
2025-07-16,5,2837,2,2025-07
2025-07-16,6,8196,2,2025-07
2025-07-16,7,20986,2,2025-07
2025-07-16,8,48816,2,2025-07
2025-07-16,9,41095,2,2025-07
2025-07-16,10,38850,2,2025-07
2025-07-16,11,50535,2,2025-07
2025-07-16,12,71481,2,2025-07
2025-07-16,13,77002,2,2025-07
2025-07-16,14,64834,2,2025-07
2025-07-16,15,62963,2,2025-07
2025-07-16,16,68455,2,2025-07
2025-07-16,17,81547,2,2025-07
2025-07-16,18,59586,2,2025-07
2025-07-16,19,45772,2,2025-07
2025-07-16,20,38846,2,2025-07
2025-07-16,21,30933,2,2025-07
2025-07-16,22,17384,2,2025-07
2025-07-16,23,7642,2,2025-07
2025-07-17,0,3016,3,2025-07
2025-07-17,1,1803,3,2025-07
2025-07-17,2,1049,3,2025-07
2025-07-17,3,809,3,2025-07
2025-07-17,4,961,3,2025-07
2025-07-17,5,2567,3,2025-07
2025-07-17,6,7653,3,2025-07
2025-07-17,7,20213,3,2025-07
2025-07-17,8,48713,3,2025-07
2025-07-17,9,40681,3,2025-07
2025-07-17,10,37811,3,2025-07
2025-07-17,11,45638,3,2025-07
2025-07-17,12,76979,3,2025-07
2025-07-17,13,79053,3,2025-07
2025-07-17,14,61102,3,2025-07
2025-07-17,15,59095,3,2025-07
